year,maker,vehicle_category,total
2024,DILIGENT MOBILITY SERVICE PVT LTD,THREE WHEELER,1
2024,DILLI ELECTRIC AUTO PVT LTD,THREE WHEELER,25041
2024,DIVANSU AUTOMOBILES LTD,THREE WHEELER,109
2024,DIVYA ENTERPRISES,THREE WHEELER,721
2024,D.K. MOTORS,THREE WHEELER,7
2024,DONGMA VEHICLE (IMPORTER: MERCURY METALS),THREE WHEELER,27
2024,DSF INDUSTRIES PVT LTD,THREE WHEELER,5
2024,D S INDUSTRIES,THREE WHEELER,2
2024,DSR EV MOBILITY PVT LTD,THREE WHEELER,55
2024,DUKE AUTO INDIA,THREE WHEELER,799
2024,DYNAVOLT TECHNOLOGY INDIA LTD,THREE WHEELER,1
2024,DYS IMPEX PRIVATE LIMITED,THREE WHEELER,888
2024,E-ASHWA AUTOMOTIVE PVT LTD,THREE WHEELER,112
2024,EBUZZ MOBILITY LLP,THREE WHEELER,29
2024,ECO DYNAAMIC EQUIPMENTS,THREE WHEELER,97
2024,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,THREE WHEELER,361
2024,ECO SMART VEHICLES PVT LTD,THREE WHEELER,1271
2024,EDMRC MANNSCHAFT LLP,THREE WHEELER,28
2024,EEVEE ENGINEERING PVT LTD,THREE WHEELER,2
2024,EFEV CHARGING SOLUTION PVT LTD,THREE WHEELER,484
2024,EIDER MOTORS PVT LTD,THREE WHEELER,36
2024,E-JOY ELECTRIC VEHICLES,THREE WHEELER,76
2024,E-KARGO MOTORS,THREE WHEELER,231
2024,E-KO WHEELS INDIA PVT LTD,THREE WHEELER,52
2024,ELECOM AUTO PVT LTD,THREE WHEELER,54
2024,ELECTRIC DRIVE 360 SOLUTIONS PVT LTD,THREE WHEELER,118
2024,ELECTRIC DRIVE VEHICLES,THREE WHEELER,138
2024,ELECTRICONE ENERGY PVT LTD,THREE WHEELER,232
2024,ELECTRO VEHICLES INDIA PVT LTD,THREE WHEELER,31
2024,ELEXIS MOBILITY PVT LTD,THREE WHEELER,12
2024,ELITE MOTORCYCLE WORKS,THREE WHEELER,21
2024,ELLECTRA EV,THREE WHEELER,2
2024,EMARVEL AUTO INDUSTRIES,THREE WHEELER,184
2024,ENERGY ELECTRICALS,THREE WHEELER,12
2024,ENLIGHT INDUSTRIES PVT LTD,THREE WHEELER,43
2024,EON MOTORS,THREE WHEELER,69
2024,EVERGREEN MOTORS,THREE WHEELER,33
2024,EVERON ENERGY PVT LTD,THREE WHEELER,256
2024,E-VEHICLE MANUFACTURING CO,THREE WHEELER,106
2024,E-VEE ENGINEERING,THREE WHEELER,7
2024,EVOLUTE SOLUTIONS PVT LTD,THREE WHEELER,1
2024,EVOLVE MOTORS,THREE WHEELER,161
2024,E-VOTOR AUTOMOTIVE PRIVATE LIMITED,THREE WHEELER,280
2024,EWS ELECTRIC VEHICLE,THREE WHEELER,46
2024,EXPONENTIAL POWER,THREE WHEELER,33
2024,EXPRESS GREEN PRIVATE LIMITED,THREE WHEELER,691
2024,FAB MOTORS PRIVATE LIMITED,THREE WHEELER,41
2024,FALCON AUTO INDUSTRIES PVT LTD,THREE WHEELER,496
2024,FALCON GREEN ENERGY PVT LTD,THREE WHEELER,251
2024,FIVEMOTORS PVT LTD,THREE WHEELER,16
2024,FLYCON MOTORS,THREE WHEELER,1048
2024,FORZA ENGINEERING,THREE WHEELER,17
2024,FUJIYAMA POWER INFRA PVT. LTD.,THREE WHEELER,414
2024,FUTURE EV,THREE WHEELER,454
2024,GAGAAN AUTOMOBILES,THREE WHEELER,8
2024,GANGA MOTORS,THREE WHEELER,100
2024,GARGSON AUTOMOBILES,THREE WHEELER,7
2024,GAYATRI AUTOMOTIVES,THREE WHEELER,183
2024,G.C. AUTOMOTIVES,THREE WHEELER,39
2024,GODAWARI ELECTRIC MOTORS PVT LTD,THREE WHEELER,2330
2024,GOGREEN E-MOTORS,THREE WHEELER,110
2024,GOLDY AUTOS PVT LTD,THREE WHEELER,1
2024,GO-O-D ENTERPRISES PVT LTD,THREE WHEELER,1
2024,GOREEN E-MOBILITY PVT LTD,THREE WHEELER,1239
2024,GOVIL ELECTRICALS PVT LTD,THREE WHEELER,110
2024,GREAVES ELECTRIC MOBILITY PVT LTD,THREE WHEELER,29267
2024,GREENS ELECTRIC MOBILITY,THREE WHEELER,1
2024,GREENWAY AUTO MOTORS PVT LTD,THREE WHEELER,69
2024,GROUP ENERGY,THREE WHEELER,203
2024,GUPTA ENGINEERS,THREE WHEELER,56
2024,GURU INDUSTRIES,THREE WHEELER,244
2024,HANSA AUTOMOBILES,THREE WHEELER,238
2024,HINDUSTAN MOTORS LTD,THREE WHEELER,24
2024,HI-POWER MOTORS,THREE WHEELER,28
2024,HI-TECH MOTOR WORKS,THREE WHEELER,37
2024,HONESTY ENGINEERING PVT LTD,THREE WHEELER,439
2024,HOUSTAN INNOVATION LLP,THREE WHEELER,1
2024,HYDERABAD BATTERY INDUSTRIES,THREE WHEELER,178
2024,I-CAN ELECTRIC AUTO PVT LTD,THREE WHEELER,119
2024,IDEAL AUTOMOTIVE PVT LTD,THREE WHEELER,378
2024,IJS INDUSTRIAL,THREE WHEELER,32
2024,IMPACT MOTORS,THREE WHEELER,203
2024,INDIA E RICKSHAW PVT LTD,THREE WHEELER,1
2024,INDIAN POWERTRONICS PVT LTD,THREE WHEELER,50
2024,INDRA AUTOS PRIVATE LIMITED,THREE WHEELER,123
2024,JAI BALAJI MOTORS,THREE WHEELER,1
2024,JAI SHREE KRISHNA AUTOMOBILES,THREE WHEELER,1
2024,JAI WHEELS,THREE WHEELER,43
2024,J K INDUSTRIES,THREE WHEELER,20
2024,J.M. AUTO INDUSTRIES,THREE WHEELER,77
2024,JOHAL AUTOMOBILES,THREE WHEELER,11
2024,JUBILANT AUTOMOTIVES,THREE WHEELER,254
2024,JUMBO MOTORS,THREE WHEELER,123
2024,KANHAIYA AUTOMOTIVE,THREE WHEELER,21
2024,KARTIK ENTERPRISES,THREE WHEELER,3
2024,KAVACH POWER,THREE WHEELER,370
2024,KEBBY AUTOMOTIVE,THREE WHEELER,54
2024,KEBBY ENTERPRISES,THREE WHEELER,1
2024,KIRAN AUTO INDUSTRIES,THREE WHEELER,184
2024,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,THREE WHEELER,11516
2024,KUBOTA AGRICULTURAL MACHINERY INDIA PVT LTD,THREE WHEELER,1
2024,LEAD INDIA,THREE WHEELER,54
2024,LIFE LONG INDUSTRIES PVT LTD,THREE WHEELER,18
2024,LOHIA MOTORS,THREE WHEELER,471
2024,M&M (MAHINDRA & MAHINDRA) LTD,THREE WHEELER,51566
2024,MAC INTERNATIONAL,THREE WHEELER,42
2024,MAHATMA AGRO,THREE WHEELER,4
2024,MAHINDRA ELECTRIC MOBILITY LIMITED,THREE WHEELER,3480
2024,MAHINDRA & MAHINDRA LTD,THREE WHEELER,1577
2024,MANDAR INDUSTRIES,THREE WHEELER,46
2024,MANDHIRAM EV PVT LTD,THREE WHEELER,22
2024,MANJUSHREE INDUSTRIES,THREE WHEELER,22
2024,M P A ENTERPRISES,THREE WHEELER,220
2024,MURLI ENTERPRISES,THREE WHEELER,43
2024,MYSA AUTO,THREE WHEELER,2
2024,NAMO EV MOTORS PVT LTD,THREE WHEELER,124
2024,NANAK MOTORS,THREE WHEELER,13
2024,N.C.T.R.
2024,NDS ECO MOTORS PVT LTD,THREE WHEELER,130
2024,NICE TRADING,THREE WHEELER,4
2024,NIMBUS AUTO,THREE WHEELER,1
2024,NINGBO JINPENG (IMPORTER: RAFT MOTORS),THREE WHEELER,3
2024,NINGBO JINPENG (IMPORTER: TYLOS ELECTRIC),THREE WHEELER,52
2024,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),THREE WHEELER,27
2024,NINGBO SANJIANG (IMPORTER: VABRO EVTECH),THREE WHEELER,5
2024,NITIN UDYOG,THREE WHEELER,249
2024,NOBLE INDUSTRIES,THREE WHEELER,69
2024,NORTH INDIA AUTO INDUSTRIES,THREE WHEELER,16
2024,OM KARNA MOTORS,THREE WHEELER,37
2024,OM SHREE GANESH AUTO MOTORS,THREE WHEELER,3
2024,OMJAY EV LIMITED,THREE WHEELER,5
2024,OM SAI AUTOMOBILES,THREE WHEELER,2
2024,OM SAI ENTERPRISES,THREE WHEELER,21
2024,OTHERS,THREE WHEELER,5563
2024,O.T.O. BIZ SOLUTIONS PVT LTD,THREE WHEELER,5
2024,PANGANG TRADING,THREE WHEELER,16
2024,PATEL AUTOMOBILES,THREE WHEELER,11
2024,PENGUIN MOTORS,THREE WHEELER,1
2024,PERFORMANCE VEHICLES,THREE WHEELER,203
2024,PIAGGIO VEHICLES PVT LTD,THREE WHEELER,122396
2024,PRABHAT AUTOMOBILES,THREE WHEELER,17
2024,PRAMAAN AUTOMOBILES,THREE WHEELER,1
2024,PRINCE AUTO INDUSTRIES,THREE WHEELER,17
2024,PRINCE ENGINEERING,THREE WHEELER,30
2024,PRO ELECTRIC MOTORS,THREE WHEELER,127
2024,PRUDENT E MOTORS PVT LTD,THREE WHEELER,4
2024,PRUDENT INDIA LIMITED,THREE WHEELER,2
2024,PULSE EV PVT LTD,THREE WHEELER,22
2024,PUSHPA ENGINEERS,THREE WHEELER,14
2024,QINGZHOU ZHONGBANG(IMPORTER:JAIN MOTOR VEHICLES),THREE WHEELER,1
2024,QINGZHOU ZHONGBANG (IMPORTER: NAVGATI E-VEHICLE),THREE WHEELER,1
2024,RADHA KRISHNA AUTO INDUSTRIES,THREE WHEELER,22
2024,RAFT MOTORS PVT LTD,THREE WHEELER,106
2024,RAGHUVANSHI AUTO,THREE WHEELER,484
2024,RAJ AUTO INDUSTRIES,THREE WHEELER,15
2024,RAJ RIKSHAW FACTORY,THREE WHEELER,102
2024,RAKSHAK ELECTRICAL INDUSTRIES,THREE WHEELER,22
2024,RAMA ELECTRIC VEHICLE PVT LTD,THREE WHEELER,185
2024,RAMJI AUTOMOBILES,THREE WHEELER,12
2024,RAMU ENGINEERING WORKS,THREE WHEELER,1
2024,RANDHAWA AUTO,THREE WHEELER,1
2024,RANI MOTORS,THREE WHEELER,10
2024,RAVI AUTOMOBILES,THREE WHEELER,74
2024,REVA ELECTRIC CAR CO.
2024,REVA ELECTRIC CAR CO. PVT LTD,THREE WHEELER,1
2024,RGS ECO AUTO PVT LTD,THREE WHEELER,16
2024,RGM BUSINESS PLUS PVT LTD,THREE WHEELER,2
2024,R R AUTOMOBILES,THREE WHEELER,1
2024,RUBY INDUSTRIES,THREE WHEELER,44
2024,SAARANGI AUTOMOBILES,THREE WHEELER,2
2024,SAI BABA ENTERPRISES,THREE WHEELER,16
2024,SAI-DHAM AUTO,THREE WHEELER,1
2024,SAI MOTORS,THREE WHEELER,6
2024,SAI SIDDHI INDUSTRIES,THREE WHEELER,1
2024,S K ELECTRICALS,THREE WHEELER,11
2024,S K TRADING COMPANY,THREE WHEELER,32
2024,SAKETI INDUSTRIES,THREE WHEELER,33
2024,SAMAAN EV,THREE WHEELER,3
2024,SANGAM INDUSTRIES,THREE WHEELER,149
2024,SANKALP MOTORS,THREE WHEELER,11
2024,SANKALP YATRA E RICKSHAW,THREE WHEELER,10
2024,SAPPHIRE AUTOCRAFT PVT LTD,THREE WHEELER,484
2024,SARANGI AUTOMOBILES,THREE WHEELER,60
2024,SAYANA AUTOMOBILES PVT LTD,THREE WHEELER,280
2024,SAYANA INTERNATIONAL PVT LTD,THREE WHEELER,184
2024,SEMA AUTOMOTIVES,THREE WHEELER,11
2024,SENGHU ENGINEERING,THREE WHEELER,1
2024,SENGHU INDUSTRIES,THREE WHEELER,1
2024,SHANDONG YUTIAN (IMPORTER: DSR EV MOBILITY),THREE WHEELER,1
2024,SHANKAR ENGINEERING WORKS,THREE WHEELER,1
2024,SHEM ELECTRIC VEHICLES PVT LTD,THREE WHEELER,280
2024,SHREE AMBEY AUTOMOBILE,THREE WHEELER,31
2024,SHREE GANESH AUTOMOBILES,THREE WHEELER,36
2024,SHREE SAI AUTOMOBILES,THREE WHEELER,112
2024,SHREE SHYAM INDUSTRIES,THREE WHEELER,1
2024,SHREE VISHWAKARMA AUTO PVT LTD,THREE WHEELER,138
2024,SHREESH AUTOMOBILES,THREE WHEELER,186
2024,SHUBH MOTORS,THREE WHEELER,44
2024,SIDDHARTH ENGINEERING,THREE WHEELER,281
2024,SINGH INDUSTRIES,THREE WHEELER,4
2024,SIYARAM AUTOTECH PVT LTD,THREE WHEELER,1
2024,S J AUTOTECH,THREE WHEELER,3
2024,S K AUTOS,THREE WHEELER,5
2024,S K INDUSTRIES,THREE WHEELER,203
2024,SKYRIDERS PVT LTD,THREE WHEELER,111
2024,SMART EV,THREE WHEELER,16
2024,SMART INDUSTRIES,THREE WHEELER,44
2024,SML ISUZU LTD,THREE WHEELER,1
2024,SNEH INDUSTRIES,THREE WHEELER,165
2024,SOHAN LAL AGARWAL,THREE WHEELER,20
2024,S P MOTO,THREE WHEELER,1
2024,SRAVA ENTERPRISES,THREE WHEELER,1
2024,SRI SAI INDUSTRIES,THREE WHEELER,1
2024,SRI RAMA ENGINEERING WORKS,THREE WHEELER,3
2024,SRI SATYA SAI EV PVT LTD,THREE WHEELER,22
2024,S S INDUSTRIES,THREE WHEELER,5
2024,SUHAIL ENGINEERING,THREE WHEELER,1
2024,SUPER MOTORS,THREE WHEELER,3
2024,SURENDRA ENGINEERING WORKS,THREE WHEELER,40
2024,SUZUKI MOTORCYCLE INDIA PVT LTD,THREE WHEELER,3
2024,TATA MOTORS PASSENGER VEHICLES LTD,THREE WHEELER,5
2024,TATA MOTORS LTD,THREE WHEELER,152
2024,TATA PASSENGER ELECTRIC MOBILITY LTD,THREE WHEELER,1
2024,T.F. AUTOS PVT LTD,THREE WHEELER,47
2024,THINKING WHEELS PVT LTD,THREE WHEELER,256
2024,TIRUPATI AUTOMOTIVES,THREE WHEELER,32
2024,TIRUPATI AUTO PVT LTD,THREE WHEELER,691
2024,TOYOTA KIRLOSKAR MOTOR PVT LTD,THREE WHEELER,1
2024,TRISHAKTI AUTO,THREE WHEELER,106
2024,TRUST MOTORS,THREE WHEELER,3
2024,T.S.I. AUTO INDUSTRIES,THREE WHEELER,40
2024,TVS MOTOR COMPANY LTD,THREE WHEELER,1
2024,TWENTY4SEVEN ENGINEERING PVT LTD,THREE WHEELER,1
2024,UNIMOTORS,THREE WHEELER,17
2024,UNIVERSAL EV INDUSTRIES,THREE WHEELER,204
2024,VEER ELECTRONICS,THREE WHEELER,1
2024,VEHICLES PVT LTD,THREE WHEELER,125
2024,VERTOZ MOTORS PRIVATE LIMITED,THREE WHEELER,1
2024,VIJAY MOTORS,THREE WHEELER,1
2024,VINAYAK MOTORS,THREE WHEELER,34
2024,VISHAL UDYOG,THREE WHEELER,1
2024,VITRAC MOTOR WORKS PVT LTD,THREE WHEELER,1
2024,VOLVO EICHER COMMERCIAL VEHICLES LTD,THREE WHEELER,5
2024,VSEK MOTORS PVT LTD,THREE WHEELER,1
2024,WATTGIGA MOBILITY,THREE WHEELER,63
2024,WEECH ENERGY MOBILITY PVT LTD,THREE WHEELER,7
2024,WHEELTRONIC MOTORS,THREE WHEELER,2
2024,YAMUNA AUTO INDUSTRIES,THREE WHEELER,1
2024,YASH AUTOMOBILES,THREE WHEELER,281
2024,YOKOHAMA,THREE WHEELER,5
2024,Y.K. AUTOMOBILES PVT LTD,THREE WHEELER,107
2024,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),THREE WHEELER,1
2024,YOUYAKU ELECTRIC (IMPORTER:MUDIT ELECTRIC),THREE WHEELER,4
2024,ZHEJIANG LIUFEI (IMPORTER: GREEN E-MOBILITY),THREE WHEELER,20
2024,ZHEJIANG TAOTAO (IMPORTER: AAKK AUTO),THREE WHEELER,1
2024,ZHEJIANG ZHEENGYI(IMPORTER: JAIN MOTOR VEHICLES),THREE WHEELER,2
2024,ZHEJINAG LUYUAN (IMPORTER: JUBILANT AUTOMOTIVES),THREE WHEELER,2
2024,ZIMBLE VEHICLES PVT LTD,THREE WHEELER,3
2024,A S V MOTORS,FOUR WHEELER,11
2024,AALAM AUTOMOTIVE,FOUR WHEELER,1
2024,ASHOK LEYLAND LIMITED,FOUR WHEELER,8670
2024,ASHOK LEYLAND LTD,FOUR WHEELER,107
2024,BAJAJ AUTO LTD,FOUR WHEELER,29202
2024,BMW INDIA PVT LTD,FOUR WHEELER,11181
2024,BYD INDIA PRIVATE LIMITED,FOUR WHEELER,69
2024,CHENNAI EV PVT LTD,FOUR WHEELER,10
2024,CHRYSLER INDIA AUTOMOTIVE PVT LTD,FOUR WHEELER,1
2024,CITROEN INDIA PVT LTD,FOUR WHEELER,114
2024,DAIMLER INDIA COMMERCIAL VEHICLES PVT LTD,FOUR WHEELER,122
2024,ESCORTS R&D CENTRE,FOUR WHEELER,1
2024,FORCE MOTORS LTD,FOUR WHEELER,427
2024,FORD INDIA PVT LTD,FOUR WHEELER,2
2024,FREIGHTLINER,FOUR WHEELER,1
2024,GREAT WALL MOTOR INDIA PVT LTD,FOUR WHEELER,1
2024,HINDUSTAN MOTORS LTD,FOUR WHEELER,1
2024,HONDA CARS INDIA LTD,FOUR WHEELER,29007
2024,HYUNDAI MOTOR INDIA LTD,FOUR WHEELER,501066
2024,HYUNDAI MOTOR INDIA LIMITED,FOUR WHEELER,205
2024,ISUZU MOTORS INDIA PVT LTD,FOUR WHEELER,1051
2024,IVECO,FOUR WHEELER,1
2024,JAGUAR LAND ROVER INDIA LTD,FOUR WHEELER,1651
2024,JCB INDIA LTD,FOUR WHEELER,1
2024,J.K.
2024,J K TECHNOSOFT,FOUR WHEELER,1
2024,KARUN INDUSTRIES,FOUR WHEELER,2
2024,KIAT MOTORS INDIA PVT LTD,FOUR WHEELER,1
2024,KIA INDIA PVT LTD,FOUR WHEELER,296232
2024,LOTUS AUTOMOBILES PVT LTD,FOUR WHEELER,1
2024,MAHINDRA ELECTRIC MOBILITY LIMITED,FOUR WHEELER,12
2024,MAHINDRA & MAHINDRA LTD,FOUR WHEELER,486510
2024,MAZDA MOTOR CORP,FOUR WHEELER,1
2024,MG MOTOR INDIA PVT LTD,FOUR WHEELER,52097
2024,MITSUBISHI,FOUR WHEELER,1
2024,MOTOR INDUSTRIES,FOUR WHEELER,1
2024,MOTOVOLT MOBILITY PVT LTD,FOUR WHEELER,1
2024,MSIL,FOUR WHEELER,1
2024,OMJAY EV LIMITED,FOUR WHEELER,1
2024,OTHERS,FOUR WHEELER,2057
2024,PANTHER AUTOMOTIVE PVT LTD,FOUR WHEELER,10
2024,PIAGGIO VEHICLES PVT LTD,FOUR WHEELER,1
2024,REVA ELECTRIC CAR CO.
2024,RENAULT INDIA PVT LTD,FOUR WHEELER,26694
2024,RISHAV MOTORS,FOUR WHEELER,1
2024,SAARANGI AUTOMOBILES,FOUR WHEELER,1
2024,SHYAM AUTOMOBILES,FOUR WHEELER,1
2024,SKODA AUTO INDIA PVT LTD,FOUR WHEELER,3
2024,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,FOUR WHEELER,79258
2024,SML ISUZU LTD,FOUR WHEELER,99
2024,SUZUKI MOTORCYCLE INDIA PVT LTD,FOUR WHEELER,4
2024,SWARAJ AUTOMOTIVES LTD,FOUR WHEELER,1
2024,TATA MOTORS LTD,FOUR WHEELER,1712
2024,TATA MOTORS PASSENGER VEHICLES LTD,FOUR WHEELER,465561
2024,TATA PASSENGER ELECTRIC MOBILITY LTD,FOUR WHEELER,55197
